id_herb,produto_comercial,empresa,ingrediente,link,registro,dose_(g/L)_(g/kg),equivalente_acido,Formulacao,culturas,bula,form_sigla,form_tipo,dose_gkg,dose_gL,ia_1,ia_2,ia_3,dose_gkg_ia_1
279,Glifoready Nufarm,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifoready-nufarm_10580.html,3018,297.75 + 400.8,540,concentrado solúvel (sl),banana,x,sl,líquido,NA,297.75 + 400.8,glifosato ,,,NA
279,Glifoready Nufarm,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifoready-nufarm_10580.html,3018,297.75 + 400.8,540,concentrado solúvel (sl),uva,x,sl,líquido,NA,297.75 + 400.8,glifosato ,,,NA
279,Glifoready Nufarm,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifoready-nufarm_10580.html,3018,297.75 + 400.8,540,concentrado solúvel (sl),maçã,x,sl,líquido,NA,297.75 + 400.8,glifosato ,,,NA
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),soja,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),milho,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),algodão,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),café,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),trigo,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),arroz,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),cana,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),pastagem,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),citros,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),eucalipto,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),pinus,x,sp,seco,480,NA,glifosato ,,,480
280,Gliforte,Tundra Agroindustrial Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/gliforte_10092.html,8514,480,NA,pó solúvel (sp),uva,x,sp,seco,480,NA,glifosato ,,,480
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),soja,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),milho,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),café,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),trigo,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),arroz,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),cana,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),pastagem,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),citros,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),eucalipto,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),pinus,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),banana,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),pera,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),uva,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),maçã,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),ameixa,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),pessego,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),nectarina,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
281,Glifosal,Xingfa e Wenda do Brasil Ltda,glifosato-sal de isopropilamina (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosal_10911.html,13719,480,360,concentrado solúvel (sl),cacau,x,sl,líquido,NA,480,glifosato-sal de isopropilamina ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),soja,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),milho,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),café,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),trigo,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),arroz,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),cana,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),citros,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),eucalipto,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),pinus,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),seringueira,x,sl,líquido,NA,480,glifosato ,,,NA
282,Glifosato 480 Agripec,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-agripec_2926.html,4095,480,360,concentrado solúvel (sl),uva,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),soja,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),milho,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),café,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),trigo,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),arroz,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),cana,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),pastagem,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),citros,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),eucalipto,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),pinus,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),banana,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),pera,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),uva,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),maçã,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),ameixa,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),pessego,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),nectarina,x,sl,líquido,NA,480,glifosato ,,,NA
283,Glifosato 480 SL Alamos,Alamos do Brasil Ltda.,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-480-sl-alamos_10551.html,39717,480,360,concentrado solúvel (sl),cacau,x,sl,líquido,NA,480,glifosato ,,,NA
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),soja,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),milho,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),algodão,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),café,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),arroz,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),cana,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),pastagem,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),citros,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),banana,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),pera,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),uva,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),maçã,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),ameixa,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),pessego,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),nectarina,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
284,Glifosato 72 WG Alamos,Alamos do Brasil Ltda.,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-72-wg-alamos_10948.html,25119,792,720,granulado dispersível (wg),cacau,x,wg,seco,792,NA,glifosato-sal de amônio ,,,792
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),soja,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),milho,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),algodão,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),café,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),trigo,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),arroz,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),cana,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),pastagem,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),citros,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),eucalipto,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),pinus,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),banana,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),pera,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),uva,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),maçã,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),ameixa,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),pessego,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),nectarina,x,wg,seco,792.5,NA,glifosato ,,,792.5
285,Glifosato 720 WG Nortox,Nortox S.A. - Arapongas,glifosato (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-720-wg-nortox_10363.html,6117,792.5,720,granulado dispersível (wg),cacau,x,wg,seco,792.5,NA,glifosato ,,,792.5
286,Glifosato Agripec 720 WG,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-agripec-720-wg_5772.html,1704,792.5,NA,granulado dispersível (wg),soja,x,wg,seco,792.5,NA,glifosato-sal de amônio ,,,792.5
286,Glifosato Agripec 720 WG,Nufarm Indústria Química e Farmacêutica S.A. - Maracanaú,glifosato-sal de amônio (glicina substituida),https://www.agrolink.com.br/agrolinkfito/produto/glifosato-agripec-720-wg_5772.html,1704,792.5,NA,granulado dispersível (wg),milho,x,wg,seco,792.5,NA,glifosato-sal de amônio ,,,792.5
